trip_id,arrival_time,departure_time,stop_id,stop_sequence
3600_MS_UP,,,1797,16
3600_MS_UP,,,341,17
3600_MS_UP,,,1788,18
3600_MS_UP,,,340,19
3600_MS_UP,,,2954,20
3600_MS_UP,,,338,21
3600_MS_UP,,,1799,22
3600_MS_UP,,,1766,23
3600_MS_UP,,,1765,24
3600_MS_UP,,,1790,25
3600_MS_UP,,,1767,26
3600_MS_UP,,,1762,27
3600_MS_UP,,,165,28
3600_MS_UP,06:21:00,,169,29
3600_MS_DOWN,,06:25:00,169,0
3600_MS_DOWN,,,165,1
3600_MS_DOWN,,,1762,2
3600_MS_DOWN,,,1767,3
3600_MS_DOWN,,,1790,4
3600_MS_DOWN,,,1765,5
3600_MS_DOWN,,,1766,6
3600_MS_DOWN,,,1799,7
3600_MS_DOWN,,,338,8
3600_MS_DOWN,,,2954,9
3600_MS_DOWN,,,340,10
3600_MS_DOWN,,,1788,11
3600_MS_DOWN,,,341,12
3600_MS_DOWN,,,1797,13
3600_MS_DOWN,,,4230,14
3600_MS_DOWN,,,2989,15
3600_MS_DOWN,,,1087,16
3600_MS_DOWN,,,351,17
3600_MS_DOWN,,,352,18
3600_MS_DOWN,,,353,19
3600_MS_DOWN,,,3377,20
3600_MS_DOWN,,,3380,21
3600_MS_DOWN,,,1764,22
3600_MS_DOWN,,,355,23
3600_MS_DOWN,,,3712,24
3600_MS_DOWN,,,356,25
3600_MS_DOWN,,,1057,26
3600_MS_DOWN,,,357,27
3600_MS_DOWN,,,1058,28
3600_MS_DOWN,06:56:00,,344,29
3551_SH_UP,,07:28:00,344,0
3551_SH_UP,,,1058,1
3551_SH_UP,,,357,2
3551_SH_UP,,,1057,3
3551_SH_UP,,,356,4
3551_SH_UP,,,355,5
3551_SH_UP,,,3380,6
3551_SH_UP,,,3377,7
3551_SH_UP,,,353,8
3551_SH_UP,,,351,9
3551_SH_UP,,,350,10
3551_SH_UP,,,812,11
3551_SH_UP,,,811,12
3551_SH_UP,,,199,13
3551_SH_UP,,,2939,14
3551_SH_UP,,,201,15
3551_SH_UP,,,1799,16
3551_SH_UP,,,1766,17
3551_SH_UP,,,1765,18
3551_SH_UP,,,1790,19
3551_SH_UP,,,1767,20
3551_SH_UP,,,3334,21
3551_SH_UP,,,161,22
3551_SH_UP,,,2735,23
3551_SH_UP,,,171,24
3551_SH_UP,,,170,25
3551_SH_UP,,,1751,26
3551_SH_UP,,,1065,27
3551_SH_UP,,,1245,28
3551_SH_UP,,,1665,29
3551_SH_UP,,,4660,30
3551_SH_UP,,,954,31
3551_SH_UP,,,62,32
3551_SH_UP,,,107,33
3551_SH_UP,,,3402,34
3551_SH_UP,,,1353,35
3551_SH_UP,,,458,36
3551_SH_UP,,,459,37
3551_SH_UP,,,109,38
3551_SH_UP,,,461,39
3551_SH_UP,,,551,40
3551_SH_UP,,,552,41
3551_SH_UP,,,467,42
3551_SH_UP,,,134,43
3551_SH_UP,,,4213,44
3551_SH_UP,,,135,45
3551_SH_UP,,,136,46
3551_SH_UP,,,137,47
3551_SH_UP,,,470,48
3551_SH_UP,,,468,49
3551_SH_UP,,,469,50
3551_SH_UP,,,471,51
3551_SH_UP,,,3157,52
3551_SH_UP,,,3155,53
3551_SH_UP,,,3154,54
3551_SH_UP,,,509,55
3551_SH_UP,,,529,56
3551_SH_UP,,,511,57
3551_SH_UP,,,512,58
3551_SH_UP,,,496,59
3551_SH_UP,,,1214,60
3551_SH_UP,,,1215,61
3551_SH_UP,,,1216,62
3551_SH_UP,,,1217,63
3551_SH_UP,,,4668,64
3551_SH_UP,08:41:00,,1212,65
3551_SH_DOWN,,06:15:00,1212,0
3551_SH_DOWN,,,4668,1
3551_SH_DOWN,,,1217,2
3551_SH_DOWN,,,1216,3
3551_SH_DOWN,,,1215,4
3551_SH_DOWN,,,1214,5
3551_SH_DOWN,,,496,6
3551_SH_DOWN,,,512,7
3551_SH_DOWN,,,511,8
3551_SH_DOWN,,,529,9
3551_SH_DOWN,,,509,10
3551_SH_DOWN,,,3154,11
3551_SH_DOWN,,,3155,12
3551_SH_DOWN,,,3157,13
3551_SH_DOWN,,,471,14
3551_SH_DOWN,,,469,15
3551_SH_DOWN,,,468,16
3551_SH_DOWN,,,470,17
3551_SH_DOWN,,,137,18
3551_SH_DOWN,,,136,19
3551_SH_DOWN,,,135,20
3551_SH_DOWN,,,4213,21
3551_SH_DOWN,,,134,22
3551_SH_DOWN,,,467,23
3551_SH_DOWN,,,552,24
3551_SH_DOWN,,,551,25
3551_SH_DOWN,,,461,26
3551_SH_DOWN,,,109,27
3551_SH_DOWN,,,459,28
3551_SH_DOWN,,,458,29
3551_SH_DOWN,,,1353,30
3551_SH_DOWN,,,3402,31
3551_SH_DOWN,,,107,32
3551_SH_DOWN,,,62,33
3551_SH_DOWN,,,954,34
3551_SH_DOWN,,,4660,35
3551_SH_DOWN,,,1665,36
3551_SH_DOWN,,,1245,37
3551_SH_DOWN,,,1065,38
3551_SH_DOWN,,,1751,39
3551_SH_DOWN,,,170,40
3551_SH_DOWN,,,171,41
3551_SH_DOWN,,,2735,42
3551_SH_DOWN,,,161,43
3551_SH_DOWN,,,3334,44
3551_SH_DOWN,,,1767,45
3551_SH_DOWN,,,1790,46
3551_SH_DOWN,,,1765,47
3551_SH_DOWN,,,1766,48
3551_SH_DOWN,,,1799,49
3551_SH_DOWN,,,201,50
3551_SH_DOWN,,,2939,51
3551_SH_DOWN,,,199,52
3551_SH_DOWN,,,811,53
3551_SH_DOWN,,,812,54
3551_SH_DOWN,,,350,55
3551_SH_DOWN,,,351,56
3551_SH_DOWN,,,353,57
3551_SH_DOWN,,,3377,58
3551_SH_DOWN,,,3380,59
3551_SH_DOWN,,,355,60
3551_SH_DOWN,,,356,61
3551_SH_DOWN,,,1057,62
3551_SH_DOWN,,,357,63
3551_SH_DOWN,,,1058,64
3551_SH_DOWN,07:28:00,,344,65
3551_MS_UP,,07:25:00,344,0
3551_MS_UP,,,1058,1
3551_MS_UP,,,357,2
3551_MS_UP,,,1057,3
3551_MS_UP,,,356,4
3551_MS_UP,,,355,5
3551_MS_UP,,,3380,6
3551_MS_UP,,,3377,7
3551_MS_UP,,,353,8
3551_MS_UP,,,351,9
3551_MS_UP,,,350,10
3551_MS_UP,,,812,11
3551_MS_UP,,,811,12
3551_MS_UP,,,199,13
3551_MS_UP,,,2939,14
3551_MS_UP,,,201,15
3551_MS_UP,,,1799,16
3551_MS_UP,,,1766,17
3551_MS_UP,,,1765,18
3551_MS_UP,,,1790,19
3551_MS_UP,,,1767,20
3551_MS_UP,,,3334,21
3551_MS_UP,,,161,22
3551_MS_UP,,,2735,23
3551_MS_UP,,,171,24
3551_MS_UP,,,170,25
3551_MS_UP,,,1751,26
3551_MS_UP,,,1065,27
3551_MS_UP,,,1245,28
3551_MS_UP,,,1665,29
3551_MS_UP,,,4660,30
3551_MS_UP,,,954,31
3551_MS_UP,,,62,32
3551_MS_UP,,,107,33
3551_MS_UP,,,3402,34
3551_MS_UP,,,1353,35
3551_MS_UP,,,458,36
3551_MS_UP,,,459,37
3551_MS_UP,,,109,38
3551_MS_UP,,,461,39
3551_MS_UP,,,551,40
3551_MS_UP,,,552,41
3551_MS_UP,,,467,42
3551_MS_UP,,,134,43
3551_MS_UP,,,4213,44
3551_MS_UP,,,135,45
3551_MS_UP,,,136,46
3551_MS_UP,,,137,47
3551_MS_UP,,,470,48
3551_MS_UP,,,468,49
3551_MS_UP,,,469,50
3551_MS_UP,,,471,51
3551_MS_UP,,,3157,52
3551_MS_UP,,,3155,53
3551_MS_UP,,,3154,54
3551_MS_UP,,,509,55
3551_MS_UP,,,529,56
3551_MS_UP,,,511,57
3551_MS_UP,,,512,58
3551_MS_UP,,,496,59
3551_MS_UP,,,1214,60
3551_MS_UP,,,1215,61
3551_MS_UP,,,1216,62
3551_MS_UP,,,1217,63
3551_MS_UP,,,4668,64
3551_MS_UP,08:50:00,,1212,65
3551_MS_DOWN,,06:25:00,1212,0
3551_MS_DOWN,,,4668,1
3551_MS_DOWN,,,1217,2
3551_MS_DOWN,,,1216,3
3551_MS_DOWN,,,1215,4
3551_MS_DOWN,,,1214,5
3551_MS_DOWN,,,496,6
3551_MS_DOWN,,,512,7
3551_MS_DOWN,,,511,8
3551_MS_DOWN,,,529,9
3551_MS_DOWN,,,509,10
3551_MS_DOWN,,,3154,11
3551_MS_DOWN,,,3155,12
3551_MS_DOWN,,,3157,13
3551_MS_DOWN,,,471,14
3551_MS_DOWN,,,469,15
3551_MS_DOWN,,,468,16
3551_MS_DOWN,,,470,17
3551_MS_DOWN,,,137,18
3551_MS_DOWN,,,136,19
3551_MS_DOWN,,,135,20
3551_MS_DOWN,,,4213,21
3551_MS_DOWN,,,134,22
3551_MS_DOWN,,,467,23
3551_MS_DOWN,,,552,24
3551_MS_DOWN,,,551,25
3551_MS_DOWN,,,461,26
3551_MS_DOWN,,,109,27
3551_MS_DOWN,,,459,28
3551_MS_DOWN,,,458,29
3551_MS_DOWN,,,1353,30
3551_MS_DOWN,,,3402,31
3551_MS_DOWN,,,107,32
3551_MS_DOWN,,,62,33
3551_MS_DOWN,,,954,34
3551_MS_DOWN,,,4660,35
3551_MS_DOWN,,,1665,36
3551_MS_DOWN,,,1245,37
3551_MS_DOWN,,,1065,38
3551_MS_DOWN,,,1751,39
3551_MS_DOWN,,,170,40
3551_MS_DOWN,,,171,41
3551_MS_DOWN,,,2735,42
3551_MS_DOWN,,,161,43
3551_MS_DOWN,,,3334,44
3551_MS_DOWN,,,1767,45
3551_MS_DOWN,,,1790,46
3551_MS_DOWN,,,1765,47
3551_MS_DOWN,,,1766,48
3551_MS_DOWN,,,1799,49
3551_MS_DOWN,,,201,50
3551_MS_DOWN,,,2939,51
3551_MS_DOWN,,,199,52
3551_MS_DOWN,,,811,53
3551_MS_DOWN,,,812,54
3551_MS_DOWN,,,350,55
3551_MS_DOWN,,,351,56
3551_MS_DOWN,,,353,57
3551_MS_DOWN,,,3377,58
3551_MS_DOWN,,,3380,59
3551_MS_DOWN,,,355,60
3551_MS_DOWN,,,356,61
3551_MS_DOWN,,,1057,62
3551_MS_DOWN,,,357,63
3551_MS_DOWN,,,1058,64
3551_MS_DOWN,07:50:00,,344,65
3551_MS_UP,,19:45:00,344,0
3551_MS_UP,,,1058,1
3551_MS_UP,,,357,2
3551_MS_UP,,,1057,3
3551_MS_UP,,,356,4
3551_MS_UP,,,355,5
3551_MS_UP,,,3380,6
3551_MS_UP,,,3377,7
3551_MS_UP,,,353,8
3551_MS_UP,,,351,9
3551_MS_UP,,,350,10
3551_MS_UP,,,812,11
3551_MS_UP,,,811,12
3551_MS_UP,,,199,13
3551_MS_UP,,,2939,14
3551_MS_UP,,,201,15
3551_MS_UP,,,1799,16
3551_MS_UP,,,1766,17
3551_MS_UP,,,1765,18
3551_MS_UP,,,1790,19
3551_MS_UP,,,1767,20
3551_MS_UP,,,3334,21
3551_MS_UP,,,161,22
3551_MS_UP,,,2735,23
3551_MS_UP,,,171,24
3551_MS_UP,,,170,25
3551_MS_UP,,,1751,26
3551_MS_UP,,,1065,27
3551_MS_UP,,,1245,28
3551_MS_UP,,,1665,29
3551_MS_UP,,,4660,30
3551_MS_UP,,,954,31
3551_MS_UP,,,62,32
3551_MS_UP,,,107,33
3551_MS_UP,,,3402,34
3551_MS_UP,,,1353,35
3551_MS_UP,,,458,36
3551_MS_UP,,,459,37
3551_MS_UP,,,109,38
3551_MS_UP,,,461,39
3551_MS_UP,,,551,40
3551_MS_UP,,,552,41
3551_MS_UP,,,467,42
3551_MS_UP,,,134,43
3551_MS_UP,,,4213,44
3551_MS_UP,,,135,45
3551_MS_UP,,,136,46
3551_MS_UP,,,137,47
3551_MS_UP,,,470,48
3551_MS_UP,,,468,49
3551_MS_UP,,,469,50
3551_MS_UP,,,471,51
3551_MS_UP,,,3157,52
3551_MS_UP,,,3155,53
3551_MS_UP,,,3154,54
3551_MS_UP,,,509,55
3551_MS_UP,,,529,56
3551_MS_UP,,,511,57
3551_MS_UP,,,512,58
3551_MS_UP,,,496,59
3551_MS_UP,,,1214,60
3551_MS_UP,,,1215,61
3551_MS_UP,,,1216,62
3551_MS_UP,,,1217,63
3551_MS_UP,,,4668,64
3551_MS_UP,26:57:00,,1212,65
3551_MS_DOWN,,12:33:00,1212,0
3551_MS_DOWN,,,4668,1
3551_MS_DOWN,,,1217,2
3551_MS_DOWN,,,1216,3
3551_MS_DOWN,,,1215,4
3551_MS_DOWN,,,1214,5
3551_MS_DOWN,,,496,6
3551_MS_DOWN,,,512,7
3551_MS_DOWN,,,511,8
3551_MS_DOWN,,,529,9
3551_MS_DOWN,,,509,10
3551_MS_DOWN,,,3154,11
3551_MS_DOWN,,,3155,12
3551_MS_DOWN,,,3157,13
3551_MS_DOWN,,,471,14
3551_MS_DOWN,,,469,15
3551_MS_DOWN,,,468,16
3551_MS_DOWN,,,470,17
3551_MS_DOWN,,,137,18
3551_MS_DOWN,,,136,19
3551_MS_DOWN,,,135,20
3551_MS_DOWN,,,4213,21
3551_MS_DOWN,,,134,22
3551_MS_DOWN,,,467,23
3551_MS_DOWN,,,552,24
3551_MS_DOWN,,,551,25
3551_MS_DOWN,,,461,26
3551_MS_DOWN,,,109,27
3551_MS_DOWN,,,459,28
3551_MS_DOWN,,,458,29
3551_MS_DOWN,,,1353,30
3551_MS_DOWN,,,3402,31
3551_MS_DOWN,,,107,32
3551_MS_DOWN,,,62,33
3551_MS_DOWN,,,954,34
3551_MS_DOWN,,,4660,35
3551_MS_DOWN,,,1665,36
3551_MS_DOWN,,,1245,37
3551_MS_DOWN,,,1065,38
3551_MS_DOWN,,,1751,39
3551_MS_DOWN,,,170,40
3551_MS_DOWN,,,171,41
3551_MS_DOWN,,,2735,42
3551_MS_DOWN,,,161,43
3551_MS_DOWN,,,3334,44
3551_MS_DOWN,,,1767,45
3551_MS_DOWN,,,1790,46
3551_MS_DOWN,,,1765,47
3551_MS_DOWN,,,1766,48
3551_MS_DOWN,,,1799,49
3551_MS_DOWN,,,201,50
3551_MS_DOWN,,,2939,51
3551_MS_DOWN,,,199,52
3551_MS_DOWN,,,811,53
3551_MS_DOWN,,,812,54
3551_MS_DOWN,,,350,55
3551_MS_DOWN,,,351,56
3551_MS_DOWN,,,353,57
3551_MS_DOWN,,,3377,58
3551_MS_DOWN,,,3380,59
3551_MS_DOWN,,,355,60
3551_MS_DOWN,,,356,61
3551_MS_DOWN,,,1057,62
3551_MS_DOWN,,,357,63
3551_MS_DOWN,,,1058,64
3551_MS_DOWN,19:45:00,,344,65
3551_SH_UP,,22:20:00,344,0
3551_SH_UP,,,1058,1
3551_SH_UP,,,357,2
3551_SH_UP,,,1057,3
3551_SH_UP,,,356,4
3551_SH_UP,,,355,5
3551_SH_UP,,,3380,6
3551_SH_UP,,,3377,7
3551_SH_UP,,,353,8
3551_SH_UP,,,351,9
3551_SH_UP,,,350,10
3551_SH_UP,,,812,11
3551_SH_UP,,,811,12
3551_SH_UP,,,199,13
3551_SH_UP,,,2939,14
3551_SH_UP,,,201,15
3551_SH_UP,,,1799,16
3551_SH_UP,,,1766,17
3551_SH_UP,,,1765,18
3551_SH_UP,,,1790,19
3551_SH_UP,,,1767,20
3551_SH_UP,,,3334,21
3551_SH_UP,,,161,22
3551_SH_UP,,,2735,23
3551_SH_UP,,,171,24
3551_SH_UP,,,170,25
3551_SH_UP,,,1751,26
3551_SH_UP,,,1065,27
3551_SH_UP,,,1245,28
3551_SH_UP,,,1665,29
3551_SH_UP,,,4660,30
3551_SH_UP,,,954,31
3551_SH_UP,,,62,32
3551_SH_UP,,,107,33
3551_SH_UP,,,3402,34
3551_SH_UP,,,1353,35
3551_SH_UP,,,458,36
3551_SH_UP,,,459,37
3551_SH_UP,,,109,38
3551_SH_UP,,,461,39
3551_SH_UP,,,551,40
3551_SH_UP,,,552,41
3551_SH_UP,,,467,42
3551_SH_UP,,,134,43
3551_SH_UP,,,4213,44
3551_SH_UP,,,135,45
3551_SH_UP,,,136,46
3551_SH_UP,,,137,47
3551_SH_UP,,,470,48
3551_SH_UP,,,468,49
3551_SH_UP,,,469,50
3551_SH_UP,,,471,51
3551_SH_UP,,,3157,52
3551_SH_UP,,,3155,53
3551_SH_UP,,,3154,54
3551_SH_UP,,,509,55
3551_SH_UP,,,529,56
3551_SH_UP,,,511,57
3551_SH_UP,,,512,58
3551_SH_UP,,,496,59
3551_SH_UP,,,1214,60
3551_SH_UP,,,1215,61
3551_SH_UP,,,1216,62
3551_SH_UP,,,1217,63
3551_SH_UP,,,4668,64
3551_SH_UP,38:40:00,,1212,65
3551_SH_DOWN,,06:00:00,1212,0
3551_SH_DOWN,,,4668,1
3551_SH_DOWN,,,1217,2
3551_SH_DOWN,,,1216,3
3551_SH_DOWN,,,1215,4
3551_SH_DOWN,,,1214,5
3551_SH_DOWN,,,496,6
3551_SH_DOWN,,,512,7
3551_SH_DOWN,,,511,8
3551_SH_DOWN,,,529,9
3551_SH_DOWN,,,509,10
3551_SH_DOWN,,,3154,11
3551_SH_DOWN,,,3155,12
3551_SH_DOWN,,,3157,13
3551_SH_DOWN,,,471,14
3551_SH_DOWN,,,469,15
3551_SH_DOWN,,,468,16
3551_SH_DOWN,,,470,17
3551_SH_DOWN,,,137,18
3551_SH_DOWN,,,136,19
3551_SH_DOWN,,,135,20
3551_SH_DOWN,,,4213,21
3551_SH_DOWN,,,134,22
3551_SH_DOWN,,,467,23
3551_SH_DOWN,,,552,24
3551_SH_DOWN,,,551,25
3551_SH_DOWN,,,461,26
3551_SH_DOWN,,,109,27
3551_SH_DOWN,,,459,28
3551_SH_DOWN,,,458,29
3551_SH_DOWN,,,1353,30
3551_SH_DOWN,,,3402,31
3551_SH_DOWN,,,107,32
3551_SH_DOWN,,,62,33
3551_SH_DOWN,,,954,34
3551_SH_DOWN,,,4660,35
3551_SH_DOWN,,,1665,36
3551_SH_DOWN,,,1245,37
3551_SH_DOWN,,,1065,38
3551_SH_DOWN,,,1751,39
3551_SH_DOWN,,,170,40
3551_SH_DOWN,,,171,41
3551_SH_DOWN,,,2735,42
3551_SH_DOWN,,,161,43
3551_SH_DOWN,,,3334,44
3551_SH_DOWN,,,1767,45
3551_SH_DOWN,,,1790,46
3551_SH_DOWN,,,1765,47
3551_SH_DOWN,,,1766,48
3551_SH_DOWN,,,1799,49
3551_SH_DOWN,,,201,50
3551_SH_DOWN,,,2939,51
3551_SH_DOWN,,,199,52
3551_SH_DOWN,,,811,53
3551_SH_DOWN,,,812,54
3551_SH_DOWN,,,350,55
3551_SH_DOWN,,,351,56
3551_SH_DOWN,,,353,57
3551_SH_DOWN,,,3377,58
3551_SH_DOWN,,,3380,59
3551_SH_DOWN,,,355,60
3551_SH_DOWN,,,356,61
3551_SH_DOWN,,,1057,62
3551_SH_DOWN,,,357,63
3551_SH_DOWN,,,1058,64
3551_SH_DOWN,22:20:00,,344,65
3551_MS_UP,,22:15:00,344,0
3551_MS_UP,,,1058,1
3551_MS_UP,,,357,2
3551_MS_UP,,,1057,3
3551_MS_UP,,,356,4
3551_MS_UP,,,355,5
3551_MS_UP,,,3380,6
3551_MS_UP,,,3377,7
3551_MS_UP,,,353,8
3551_MS_UP,,,351,9
3551_MS_UP,,,350,10
3551_MS_UP,,,812,11
3551_MS_UP,,,811,12
3551_MS_UP,,,199,13
3551_MS_UP,,,2939,14
3551_MS_UP,,,201,15
3551_MS_UP,,,1799,16
3551_MS_UP,,,1766,17
3551_MS_UP,,,1765,18
3551_MS_UP,,,1790,19
3551_MS_UP,,,1767,20
3551_MS_UP,,,3334,21
3551_MS_UP,,,161,22
3551_MS_UP,,,2735,23
3551_MS_UP,,,171,24
3551_MS_UP,,,170,25
3551_MS_UP,,,1751,26
3551_MS_UP,,,1065,27
3551_MS_UP,,,1245,28
3551_MS_UP,,,1665,29
3551_MS_UP,,,4660,30
3551_MS_UP,,,954,31
3551_MS_UP,,,62,32
3551_MS_UP,,,107,33
3551_MS_UP,,,3402,34
3551_MS_UP,,,1353,35
3551_MS_UP,,,458,36
3551_MS_UP,,,459,37
3551_MS_UP,,,109,38
3551_MS_UP,,,461,39
3551_MS_UP,,,551,40
3551_MS_UP,,,552,41
3551_MS_UP,,,467,42
3551_MS_UP,,,134,43
3551_MS_UP,,,4213,44
3551_MS_UP,,,135,45
3551_MS_UP,,,136,46
3551_MS_UP,,,137,47
3551_MS_UP,,,470,48
3551_MS_UP,,,468,49
3551_MS_UP,,,469,50
3551_MS_UP,,,471,51
3551_MS_UP,,,3157,52
3551_MS_UP,,,3155,53
3551_MS_UP,,,3154,54
3551_MS_UP,,,509,55
3551_MS_UP,,,529,56
3551_MS_UP,,,511,57
3551_MS_UP,,,512,58
3551_MS_UP,,,496,59
3551_MS_UP,,,1214,60
3551_MS_UP,,,1215,61
3551_MS_UP,,,1216,62
3551_MS_UP,,,1217,63
3551_MS_UP,,,4668,64
3551_MS_UP,38:30:00,,1212,65
3551_MS_DOWN,,06:00:00,1212,0
3551_MS_DOWN,,,4668,1
3551_MS_DOWN,,,1217,2
3551_MS_DOWN,,,1216,3
3551_MS_DOWN,,,1215,4
3551_MS_DOWN,,,1214,5
3551_MS_DOWN,,,496,6
3551_MS_DOWN,,,512,7
3551_MS_DOWN,,,511,8
3551_MS_DOWN,,,529,9
3551_MS_DOWN,,,509,10
3551_MS_DOWN,,,3154,11
3551_MS_DOWN,,,3155,12
3551_MS_DOWN,,,3157,13
3551_MS_DOWN,,,471,14
3551_MS_DOWN,,,469,15
3551_MS_DOWN,,,468,16
3551_MS_DOWN,,,470,17
3551_MS_DOWN,,,137,18
3551_MS_DOWN,,,136,19
3551_MS_DOWN,,,135,20
3551_MS_DOWN,,,4213,21
3551_MS_DOWN,,,134,22
3551_MS_DOWN,,,467,23
3551_MS_DOWN,,,552,24
3551_MS_DOWN,,,551,25
3551_MS_DOWN,,,461,26
3551_MS_DOWN,,,109,27
3551_MS_DOWN,,,459,28
3551_MS_DOWN,,,458,29
3551_MS_DOWN,,,1353,30
3551_MS_DOWN,,,3402,31
3551_MS_DOWN,,,107,32
3551_MS_DOWN,,,62,33
3551_MS_DOWN,,,954,34
3551_MS_DOWN,,,4660,35
3551_MS_DOWN,,,1665,36
3551_MS_DOWN,,,1245,37
3551_MS_DOWN,,,1065,38
3551_MS_DOWN,,,1751,39
3551_MS_DOWN,,,170,40
3551_MS_DOWN,,,171,41
3551_MS_DOWN,,,2735,42
3551_MS_DOWN,,,161,43
3551_MS_DOWN,,,3334,44
3551_MS_DOWN,,,1767,45
3551_MS_DOWN,,,1790,46
3551_MS_DOWN,,,1765,47
3551_MS_DOWN,,,1766,48
3551_MS_DOWN,,,1799,49
3551_MS_DOWN,,,201,50
3551_MS_DOWN,,,2939,51
3551_MS_DOWN,,,199,52
3551_MS_DOWN,,,811,53
3551_MS_DOWN,,,812,54
3551_MS_DOWN,,,350,55
3551_MS_DOWN,,,351,56
3551_MS_DOWN,,,353,57
3551_MS_DOWN,,,3377,58
3551_MS_DOWN,,,3380,59
3551_MS_DOWN,,,355,60
3551_MS_DOWN,,,356,61
3551_MS_DOWN,,,1057,62
3551_MS_DOWN,,,357,63
3551_MS_DOWN,,,1058,64
3551_MS_DOWN,22:15:00,,344,65
3551_SH_UP,,07:05:00,344,0
3551_SH_UP,,,1058,1
3551_SH_UP,,,357,2
3551_SH_UP,,,1057,3
3551_SH_UP,,,356,4
3551_SH_UP,,,355,5
3551_SH_UP,,,3380,6
3551_SH_UP,,,3377,7
3551_SH_UP,,,353,8
3551_SH_UP,,,351,9
3551_SH_UP,,,350,10
3551_SH_UP,,,812,11
3551_SH_UP,,,811,12
3551_SH_UP,,,199,13
3551_SH_UP,,,2939,14
3551_SH_UP,,,201,15
3551_SH_UP,,,1799,16
3551_SH_UP,,,1766,17
3551_SH_UP,,,1765,18
3551_SH_UP,,,1790,19
3551_SH_UP,,,1767,20
3551_SH_UP,,,3334,21
3551_SH_UP,,,161,22
3551_SH_UP,,,2735,23
3551_SH_UP,,,171,24
3551_SH_UP,,,170,25
3551_SH_UP,,,1751,26
3551_SH_UP,,,1065,27
3551_SH_UP,,,1245,28
3551_SH_UP,,,1665,29
3551_SH_UP,,,4660,30
3551_SH_UP,,,954,31
3551_SH_UP,,,62,32
3551_SH_UP,,,107,33
3551_SH_UP,,,3402,34
3551_SH_UP,,,1353,35
3551_SH_UP,,,458,36
3551_SH_UP,,,459,37
3551_SH_UP,,,109,38
3551_SH_UP,,,461,39
3551_SH_UP,,,551,40
3551_SH_UP,,,552,41
3551_SH_UP,,,467,42
3551_SH_UP,,,134,43
3551_SH_UP,,,4213,44
3551_SH_UP,,,135,45
3551_SH_UP,,,136,46
3551_SH_UP,,,137,47
3551_SH_UP,,,470,48
3551_SH_UP,,,468,49
3551_SH_UP,,,469,50
3551_SH_UP,,,471,51
3551_SH_UP,,,3157,52
3551_SH_UP,,,3155,53
3551_SH_UP,,,3154,54
3551_SH_UP,,,509,55
3551_SH_UP,,,529,56
3551_SH_UP,,,511,57
3551_SH_UP,,,512,58
3551_SH_UP,,,496,59
3551_SH_UP,,,1214,60
3551_SH_UP,,,1215,61
3551_SH_UP,,,1216,62
3551_SH_UP,,,1217,63
3551_SH_UP,,,4668,64
3551_SH_UP,08:15:00,,1212,65
3551_SH_DOWN,,20:38:00,1212,0
3551_SH_DOWN,,,4668,1
3551_SH_DOWN,,,1217,2
3551_SH_DOWN,,,1216,3
3551_SH_DOWN,,,1215,4
3551_SH_DOWN,,,1214,5
3551_SH_DOWN,,,496,6
3551_SH_DOWN,,,512,7
3551_SH_DOWN,,,511,8
3551_SH_DOWN,,,529,9
3551_SH_DOWN,,,509,10
3551_SH_DOWN,,,3154,11
3551_SH_DOWN,,,3155,12
3551_SH_DOWN,,,3157,13
3551_SH_DOWN,,,471,14
3551_SH_DOWN,,,469,15
3551_SH_DOWN,,,468,16
3551_SH_DOWN,,,470,17
3551_SH_DOWN,,,137,18
3551_SH_DOWN,,,136,19
3551_SH_DOWN,,,135,20
3551_SH_DOWN,,,4213,21
3551_SH_DOWN,,,134,22
3551_SH_DOWN,,,467,23
3551_SH_DOWN,,,552,24
3551_SH_DOWN,,,551,25
3551_SH_DOWN,,,461,26
3551_SH_DOWN,,,109,27
3551_SH_DOWN,,,459,28
3551_SH_DOWN,,,458,29
3551_SH_DOWN,,,1353,30
3551_SH_DOWN,,,3402,31
3551_SH_DOWN,,,107,32
3551_SH_DOWN,,,62,33
3551_SH_DOWN,,,954,34
3551_SH_DOWN,,,4660,35
3551_SH_DOWN,,,1665,36
3551_SH_DOWN,,,1245,37
3551_SH_DOWN,,,1065,38
3551_SH_DOWN,,,1751,39
3551_SH_DOWN,,,170,40
3551_SH_DOWN,,,171,41
3551_SH_DOWN,,,2735,42
3551_SH_DOWN,,,161,43
3551_SH_DOWN,,,3334,44
3551_SH_DOWN,,,1767,45
3551_SH_DOWN,,,1790,46
3551_SH_DOWN,,,1765,47
3551_SH_DOWN,,,1766,48
3551_SH_DOWN,,,1799,49
3551_SH_DOWN,,,201,50
3551_SH_DOWN,,,2939,51
3551_SH_DOWN,,,199,52
3551_SH_DOWN,,,811,53
3551_SH_DOWN,,,812,54
3551_SH_DOWN,,,350,55
3551_SH_DOWN,,,351,56
3551_SH_DOWN,,,353,57
3551_SH_DOWN,,,3377,58
3551_SH_DOWN,,,3380,59
3551_SH_DOWN,,,355,60
3551_SH_DOWN,,,356,61
3551_SH_DOWN,,,1057,62
3551_SH_DOWN,,,357,63
3551_SH_DOWN,,,1058,64
3551_SH_DOWN,21:48:00,,344,65
3551_MS_UP,,07:05:00,344,0
3551_MS_UP,,,1058,1
3551_MS_UP,,,357,2
3551_MS_UP,,,1057,3
